Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"semplifica: 0.88 0.62 0.65 0.81 0 Beh , era davvero un' altra Italia",Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.148097826086953,0.1163,0.0,0.5,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.148097826086953,0.1163,0.0,0.5
semplifica: 0.88 0.72 0.7 1.03 1 Probabilmente la realtà delle cose è più complessa,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.43589743589744,0.1163,0.0,0.5,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.43589743589744,0.1163,0.0,0.5
semplifica: 0.75 0.62 0.71 1.0 1 Ma l' obiettivo potrebbe essere più ambizioso,Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.091844950540604,0.0833,0.0,0.5,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.091844950540604,0.0833,0.0,0.5
semplifica: 1.0 1.12 0.82 1.08 1 Vedremo come va a finire,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,39.16457811194653,0.0901,0.0,0.3,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,39.16457811194653,0.0901,0.0,0.3
"semplifica: 1.0 1.0 0.94 1.0 1 L' articolo 323-bis del codice penale è sostituito dal seguente : "" Art",Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,24.62125576036866,0.0521,0.0,0.5,Ma Non è Il La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,24.62125576036866,0.0521,0.0,0.5
"semplifica: 0.62 0.57 0.64 1.0 0 Questo , però , non è un gioco",Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,37.299297321036455,0.1802,0.0303,0.7,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,42.031814803553935,0.1802,0.0303,0.7
"semplifica: 1.0 1.0 1.0 1.0 1 La sottodivisione di Gwadar comprende due tehsil, chiamati Gwadar e Jiwani, e un sottotehsil chiamato Suntsar",Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,18.079259141550576,0.0658,0.0,0.5,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,18.079259141550576,0.0658,0.0,0.5
semplifica: 1.0 1.14 0.76 0.86 1 Il testo passerà ora all' esame del Senato,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,29.00075483091787,0.068,0.0,0.5,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,29.00075483091787,0.068,0.0,0.5
"semplifica: 0.42 0.39 0.56 0.93 0 A quel tempo la parola grande significava semplicemente grande, e non aveva acquisito la moderna connotazione di eccellenza",Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.545437766367996,0.0725,0.0,0.5,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.545437766367996,0.0725,0.0,0.5
"semplifica: 1.29 1.25 0.52 0.93 1 C' è una logica , quindi",Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,34.60295893719807,0.1701,0.0,0.7,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,34.60295893719807,0.1701,0.0,0.7
semplifica: 0.86 0.93 0.55 0.97 1 Ma questo è solo il mio parere,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,35.77322404371585,0.125,0.0,0.7,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,35.77322404371585,0.125,0.0,0.7
semplifica: 0.88 0.91 0.82 1.0 1 Ma cosa c' è che non va,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,35.3317417390644,0.1163,0.0,0.7,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,35.3317417390644,0.1163,0.0,0.7
"semplifica: 1.0 1.38 0.72 1.0 1 E si , è proprio così",Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,38.2950885668277,0.125,0.0,0.7,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,38.2950885668277,0.125,0.0,0.7
semplifica: 1.0 0.92 0.48 0.85 1 Su questo sono perfettamente d' accordo,Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,33.686868686868685,0.0775,0.0,0.3,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,33.686868686868685,0.0775,0.0,0.3
semplifica: 1.2 1.22 0.77 0.94 1 le regole valgono per tutti,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,39.15266106442577,0.125,0.0,0.5,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,39.15266106442577,0.125,0.0,0.5
"semplifica: 1.0 0.97 0.8 0.92 1 Comunque , non può che far- me piacere",Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.422668801856254,0.1449,0.0,0.7,Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.422668801856254,0.1449,0.0,0.7
semplifica: 1.0 1.0 0.95 1.01 1 Poi agguantò il canotto e iniziò a battere con forza i piedi nell’acqua in direzione della riva,Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,25.298659673659674,0.1266,0.0,0.5,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,25.298659673659674,0.1266,0.0,0.5
semplifica: 0.88 0.81 0.9 1.0 1 Non è questo il nostro punto di vista,Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,35.103899405958906,0.1163,0.0,1.1,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.02967894043409,0.1163,0.0294,0.7
semplifica: 1.0 1.0 0.92 1.0 1 Vi pare una cosa normale,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,34.165962425618325,0.1351,0.0,0.5,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,34.165962425618325,0.1351,0.0,0.5
"semplifica: 1.0 1.03 0.7 1.0 1 All' articolo 11 il comma 1 è sostituito dal seguente : "" 1",Non Ma Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.511671335200745,0.0781,0.0,0.7,Ma Il Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,32.511671335200745,0.0781,0.0,0.7
semplifica: 0.71 0.59 0.71 1.0 1 e questa sarebbe una missione di pace,Il Ma Non è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.762025097734295,0.0901,0.0,0.5,Ma Non Il è La E Questo L È Questa Le Ed C In I Per Si Sono Quali Dopo Come Un Che Ci Cosa Tutto Era ma Forse Una Alla A Posto Qui Così Comunque Ringrazio Sus Può Poi Sos Anche Dove Tuttavia Ora Mi Oggi Da Siamo Prop All Ha Qual non Tutti Allora Nel Perché Sarà Gli Dichia Se Quindi Vi Sì Spero,31.762025097734295,0.0901,0.0,0.5
